index,int8,hex,mV
3472,-3,fd,-0.045778
3473,-1,ff,-0.015259
3474,-1,ff,-0.015259
3475,-1,ff,-0.015259
3476,-1,ff,-0.015259
3477,-1,ff,-0.015259
3478,2,02,0.030519
3479,0,00,0
3480,0,00,0
3481,0,00,0
3482,-1,ff,-0.015259
3483,0,00,0
3484,0,00,0
3485,0,00,0
3486,0,00,0
3487,-1,ff,-0.015259
3488,0,00,0
3489,0,00,0
3490,0,00,0
3491,0,00,0
3492,-2,fe,-0.030519
3493,1,01,0.015259
3494,-2,fe,-0.030519
3495,-2,fe,-0.030519
3496,-3,fd,-0.045778
3497,-4,fc,-0.061037
3498,-2,fe,-0.030519
3499,-2,fe,-0.030519
3500,-2,fe,-0.030519
3501,-1,ff,-0.015259
3502,-3,fd,-0.045778
3503,-3,fd,-0.045778
3504,-5,fb,-0.076296
3505,-4,fc,-0.061037
3506,-4,fc,-0.061037
3507,-6,fa,-0.091556
3508,-2,fe,-0.030519
3509,-5,fb,-0.076296
3510,-5,fb,-0.076296
3511,-4,fc,-0.061037
3512,-5,fb,-0.076296
3513,-4,fc,-0.061037
3514,-4,fc,-0.061037
3515,-2,fe,-0.030519
3516,-2,fe,-0.030519
3517,-2,fe,-0.030519
3518,-1,ff,-0.015259
3519,-1,ff,-0.015259
3520,0,00,0
3521,0,00,0
3522,0,00,0
3523,4,04,0.061037
3524,0,00,0
3525,2,02,0.030519
3526,2,02,0.030519
3527,0,00,0
3528,0,00,0
3529,0,00,0
3530,0,00,0
3531,0,00,0
3532,-2,fe,-0.030519
3533,0,00,0
3534,-1,ff,-0.015259
3535,-1,ff,-0.015259
3536,-1,ff,-0.015259
3537,-3,fd,-0.045778
3538,0,00,0
3539,-3,fd,-0.045778
3540,-2,fe,-0.030519
3541,-2,fe,-0.030519
3542,-3,fd,-0.045778
3543,-2,fe,-0.030519
3544,-1,ff,-0.015259
3545,0,00,0
3546,0,00,0
3547,-1,ff,-0.015259
3548,0,00,0
3549,-1,ff,-0.015259
3550,0,00,0
3551,0,00,0
3552,-2,fe,-0.030519
3553,2,02,0.030519
3554,-1,ff,-0.015259
3555,0,00,0
3556,0,00,0
3557,-2,fe,-0.030519
3558,-1,ff,-0.015259
3559,-2,fe,-0.030519
3560,-1,ff,-0.015259
3561,0,00,0
3562,-2,fe,-0.030519
3563,-1,ff,-0.015259
3564,-2,fe,-0.030519
3565,-2,fe,-0.030519
3566,-2,fe,-0.030519
3567,-3,fd,-0.045778
3568,0,00,0
3569,-3,fd,-0.045778
3570,-2,fe,-0.030519
3571,-2,fe,-0.030519
3572,-3,fd,-0.045778
3573,-1,ff,-0.015259
3574,-1,ff,-0.015259
3575,0,00,0
3576,0,00,0
3577,-1,ff,-0.015259
3578,0,00,0
3579,0,00,0
3580,0,00,0
3581,-1,ff,-0.015259
3582,-3,fd,-0.045778
3583,0,00,0
3584,-2,fe,-0.030519
3585,0,00,0
3586,0,00,0
3587,-2,fe,-0.030519
3588,-1,ff,-0.015259
3589,0,00,0
3590,0,00,0
3591,0,00,0
3592,-1,ff,-0.015259
3593,0,00,0
3594,-1,ff,-0.015259
3595,0,00,0
3596,-1,ff,-0.015259
3597,-4,fc,-0.061037
3598,0,00,0
3599,-4,fc,-0.061037
3600,-2,fe,-0.030519
3601,-2,fe,-0.030519
3602,-3,fd,-0.045778
3603,-1,ff,-0.015259
3604,-2,fe,-0.030519
3605,-1,ff,-0.015259
3606,-1,ff,-0.015259
3607,-2,fe,-0.030519
3608,0,00,0
3609,-1,ff,-0.015259
3610,0,00,0
3611,0,00,0
3612,-1,ff,-0.015259
3613,2,02,0.030519
3614,0,00,0
3615,1,01,0.015259
3616,4,04,0.061037
3617,5,05,0.076296
3618,8,08,0.122074
3619,7,07,0.106815
3620,6,06,0.091556
3621,1,01,0.015259
3622,-5,fb,-0.076296
3623,-10,f6,-0.152593
3624,-18,ee,-0.274667
3625,-21,eb,-0.320444
3626,-21,eb,-0.320444
3627,-19,ed,-0.289926
3628,-9,f7,-0.137333
3629,-6,fa,-0.091556
3630,0,00,0
3631,4,04,0.061037
3632,5,05,0.076296
3633,7,07,0.106815
3634,7,07,0.106815
3635,7,07,0.106815
3636,6,06,0.091556
3637,3,03,0.045778
3638,3,03,0.045778
3639,1,01,0.015259
3640,0,00,0
3641,0,00,0
3642,-2,fe,-0.030519
3643,0,00,0
3644,-3,fd,-0.045778
3645,-2,fe,-0.030519
3646,-2,fe,-0.030519
3647,-4,fc,-0.061037
3648,-3,fd,-0.045778
3649,-4,fc,-0.061037
3650,-4,fc,-0.061037
3651,-4,fc,-0.061037
3652,-6,fa,-0.091556
3653,-6,fa,-0.091556
3654,-7,f9,-0.106815
3655,-5,fb,-0.076296
3656,-4,fc,-0.061037
3657,-4,fc,-0.061037
3658,0,00,0
3659,-3,fd,-0.045778
3660,-1,ff,-0.015259
3661,0,00,0
3662,0,00,0
3663,1,01,0.015259
3664,0,00,0
3665,1,01,0.015259
3666,1,01,0.015259
3667,0,00,0
3668,1,01,0.015259
3669,0,00,0
3670,0,00,0
3671,0,00,0
3672,-1,ff,-0.015259
3673,2,02,0.030519
3674,-1,ff,-0.015259
3675,-1,ff,-0.015259
3676,-1,ff,-0.015259
3677,-2,fe,-0.030519
3678,-1,ff,-0.015259
3679,-2,fe,-0.030519
3680,-1,ff,-0.015259
3681,-2,fe,-0.030519
3682,-3,fd,-0.045778
3683,-3,fd,-0.045778
3684,-4,fc,-0.061037
3685,-3,fd,-0.045778
3686,-3,fd,-0.045778
3687,-4,fc,-0.061037
3688,0,00,0
3689,-3,fd,-0.045778
3690,-2,fe,-0.030519
3691,-2,fe,-0.030519
3692,-3,fd,-0.045778
3693,-1,ff,-0.015259
3694,-1,ff,-0.015259
3695,0,00,0
3696,0,00,0
3697,0,00,0
3698,0,00,0
3699,0,00,0
3700,0,00,0
3701,0,00,0
3702,-1,ff,-0.015259
3703,1,01,0.015259
3704,-2,fe,-0.030519
3705,-1,ff,-0.015259
3706,-2,fe,-0.030519
3707,-4,fc,-0.061037
3708,-3,fd,-0.045778
3709,-3,fd,-0.045778
3710,-2,fe,-0.030519
3711,-1,ff,-0.015259
3712,-2,fe,-0.030519
3713,-1,ff,-0.015259
3714,-1,ff,-0.015259
3715,0,00,0
3716,1,01,0.015259
3717,0,00,0
3718,5,05,0.076296
3719,1,01,0.015259
3720,2,02,0.030519
3721,1,01,0.015259
3722,0,00,0
3723,1,01,0.015259
3724,0,00,0
3725,0,00,0
3726,0,00,0
3727,-1,ff,-0.015259
3728,0,00,0
3729,0,00,0
3730,0,00,0
3731,0,00,0
3732,-1,ff,-0.015259
3733,1,01,0.015259
3734,-3,fd,-0.045778
3735,-2,fe,-0.030519
3736,-2,fe,-0.030519
3737,-3,fd,-0.045778
3738,-2,fe,-0.030519
3739,-3,fd,-0.045778
3740,-2,fe,-0.030519
3741,-1,ff,-0.015259
3742,-1,ff,-0.015259
3743,0,00,0
3744,-1,ff,-0.015259
3745,-2,fe,-0.030519
3746,-2,fe,-0.030519
3747,-3,fd,-0.045778
3748,0,00,0
3749,-2,fe,-0.030519
3750,-1,ff,-0.015259
3751,-2,fe,-0.030519
3752,-3,fd,-0.045778
3753,-1,ff,-0.015259
3754,-2,fe,-0.030519
3755,-1,ff,-0.015259
3756,-1,ff,-0.015259
3757,-2,fe,-0.030519
3758,-1,ff,-0.015259
3759,-2,fe,-0.030519
3760,0,00,0
3761,0,00,0
3762,-1,ff,-0.015259
3763,2,02,0.030519
3764,-1,ff,-0.015259
3765,-1,ff,-0.015259
3766,-1,ff,-0.015259
3767,-3,fd,-0.045778
3768,-3,fd,-0.045778
3769,-4,fc,-0.061037
3770,-3,fd,-0.045778
3771,-2,fe,-0.030519
3772,-3,fd,-0.045778
3773,-2,fe,-0.030519
3774,-2,fe,-0.030519
3775,-1,ff,-0.015259
3776,-1,ff,-0.015259
3777,-2,fe,-0.030519
3778,2,02,0.030519
3779,-1,ff,-0.015259
3780,0,00,0
3781,0,00,0
3782,0,00,0
3783,0,00,0
3784,0,00,0
3785,3,03,0.045778
3786,5,05,0.076296
3787,5,05,0.076296
3788,6,06,0.091556
3789,3,03,0.045778
3790,2,02,0.030519
3791,-2,fe,-0.030519
3792,-8,f8,-0.122074
3793,-10,f6,-0.152593
3794,-19,ed,-0.289926
3795,-20,ec,-0.305185
3796,-19,ed,-0.289926
3797,-15,f1,-0.228889
3798,-9,f7,-0.137333
3799,-2,fe,-0.030519
3800,3,03,0.045778
3801,7,07,0.106815
3802,7,07,0.106815
3803,8,08,0.122074
3804,7,07,0.106815
3805,7,07,0.106815
3806,5,05,0.076296
3807,1,01,0.015259
3808,4,04,0.061037
3809,0,00,0
3810,0,00,0
3811,-2,fe,-0.030519
3812,-4,fc,-0.061037
3813,-3,fd,-0.045778
3814,-3,fd,-0.045778
3815,-2,fe,-0.030519
3816,-1,ff,-0.015259
3817,-2,fe,-0.030519
3818,-1,ff,-0.015259
3819,-1,ff,-0.015259
3820,0,00,0
3821,-1,ff,-0.015259
3822,-2,fe,-0.030519
3823,1,01,0.015259
3824,-1,ff,-0.015259
3825,0,00,0
3826,0,00,0
3827,0,00,0
3828,0,00,0
3829,0,00,0
3830,0,00,0
3831,0,00,0
3832,-1,ff,-0.015259
3833,0,00,0
3834,-1,ff,-0.015259
3835,0,00,0
3836,0,00,0
3837,-1,ff,-0.015259
3838,1,01,0.015259
3839,-3,fd,-0.045778
3840,-3,fd,-0.045778
3841,-3,fd,-0.045778
3842,-5,fb,-0.076296
3843,-4,fc,-0.061037
3844,-5,fb,-0.076296
3845,-4,fc,-0.061037
3846,-4,fc,-0.061037
3847,-5,fb,-0.076296
3848,-4,fc,-0.061037
3849,-4,fc,-0.061037
3850,-4,fc,-0.061037
3851,-4,fc,-0.061037
3852,-6,fa,-0.091556
3853,-2,fe,-0.030519
3854,-5,fb,-0.076296
3855,-3,fd,-0.045778
3856,-2,fe,-0.030519
3857,-3,fd,-0.045778
3858,-2,fe,-0.030519
3859,-2,fe,-0.030519
3860,-1,ff,-0.015259
3861,-1,ff,-0.015259
3862,-2,fe,-0.030519
3863,-1,ff,-0.015259
3864,-1,ff,-0.015259
3865,0,00,0
3866,0,00,0
3867,0,00,0
3868,2,02,0.030519
3869,0,00,0
3870,0,00,0
3871,0,00,0
3872,0,00,0
3873,0,00,0
3874,-1,ff,-0.015259
3875,0,00,0
3876,0,00,0
3877,-1,ff,-0.015259
3878,0,00,0
3879,0,00,0
3880,1,01,0.015259
3881,1,01,0.015259
3882,0,00,0
3883,2,02,0.030519
3884,-1,ff,-0.015259
3885,0,00,0
3886,0,00,0
3887,-1,ff,-0.015259
3888,-1,ff,-0.015259
3889,-2,fe,-0.030519
3890,-1,ff,-0.015259
3891,-1,ff,-0.015259
3892,-2,fe,-0.030519
3893,-1,ff,-0.015259
3894,-2,fe,-0.030519
3895,-1,ff,-0.015259
3896,-1,ff,-0.015259
3897,-3,fd,-0.045778
3898,0,00,0
3899,-3,fd,-0.045778
3900,-2,fe,-0.030519
3901,-2,fe,-0.030519
3902,-3,fd,-0.045778
3903,-2,fe,-0.030519
3904,-3,fd,-0.045778
3905,-1,ff,-0.015259
3906,0,00,0
3907,-2,fe,-0.030519
3908,-1,ff,-0.015259
3909,-1,ff,-0.015259
3910,0,00,0
3911,-1,ff,-0.015259
3912,-3,fd,-0.045778
3913,0,00,0
3914,-2,fe,-0.030519
3915,0,00,0
3916,0,00,0
3917,-2,fe,-0.030519
3918,-1,ff,-0.015259
3919,-2,fe,-0.030519
3920,0,00,0
3921,-1,ff,-0.015259
3922,-3,fd,-0.045778
3923,-2,fe,-0.030519
3924,-2,fe,-0.030519
3925,-1,ff,-0.015259
3926,-1,ff,-0.015259
3927,-2,fe,-0.030519
3928,0,00,0
3929,-2,fe,-0.030519
3930,0,00,0
3931,0,00,0
3932,-1,ff,-0.015259
3933,-1,ff,-0.015259
3934,-2,fe,-0.030519
3935,-1,ff,-0.015259
3936,-1,ff,-0.015259
3937,-3,fd,-0.045778
3938,-3,fd,-0.045778
3939,-4,fc,-0.061037
3940,-2,fe,-0.030519
3941,-1,ff,-0.015259
3942,-2,fe,-0.030519
3943,2,02,0.030519
3944,0,00,0
3945,1,01,0.015259
3946,1,01,0.015259
3947,0,00,0
3948,1,01,0.015259
3949,0,00,0
3950,1,01,0.015259
3951,1,01,0.015259
3952,0,00,0
3953,0,00,0
3954,0,00,0
3955,2,02,0.030519
3956,4,04,0.061037
3957,4,04,0.061037
3958,8,08,0.122074
3959,2,02,0.030519
3960,0,00,0
3961,-5,fb,-0.076296
3962,-11,f5,-0.167852
3963,-16,f0,-0.244148
3964,-21,eb,-0.320444
3965,-21,eb,-0.320444
3966,-18,ee,-0.274667
3967,-15,f1,-0.228889
3968,-8,f8,-0.122074
3969,-2,fe,-0.030519
3970,3,03,0.045778
3971,6,06,0.091556
3972,6,06,0.091556
3973,9,09,0.137333
3974,4,04,0.061037
3975,4,04,0.061037
3976,3,03,0.045778
3977,0,00,0
3978,1,01,0.015259
3979,0,00,0
3980,0,00,0
3981,-1,ff,-0.015259
3982,-2,fe,-0.030519
3983,-1,ff,-0.015259
3984,-1,ff,-0.015259
3985,0,00,0
3986,-1,ff,-0.015259
3987,-2,fe,-0.030519
3988,1,01,0.015259
3989,-2,fe,-0.030519
3990,0,00,0
3991,0,00,0
3992,-2,fe,-0.030519
3993,-1,ff,-0.015259
3994,-1,ff,-0.015259
3995,0,00,0
3996,0,00,0
3997,-1,ff,-0.015259
3998,0,00,0
3999,-1,ff,-0.015259
4000,0,00,0
4001,0,00,0
4002,-2,fe,-0.030519
4003,1,01,0.015259
4004,-1,ff,-0.015259
4005,0,00,0
4006,0,00,0
4007,-1,ff,-0.015259
4008,0,00,0
4009,-1,ff,-0.015259
4010,0,00,0
4011,-1,ff,-0.015259
4012,-3,fd,-0.045778
4013,-2,fe,-0.030519
4014,-4,fc,-0.061037
4015,-3,fd,-0.045778
4016,-3,fd,-0.045778
4017,-5,fb,-0.076296
4018,-1,ff,-0.015259
4019,-4,fc,-0.061037
4020,-4,fc,-0.061037
4021,-4,fc,-0.061037
4022,-5,fb,-0.076296
4023,-3,fd,-0.045778
4024,-4,fc,-0.061037
4025,-3,fd,-0.045778
4026,-3,fd,-0.045778
4027,-4,fc,-0.061037
4028,-3,fd,-0.045778
4029,-4,fc,-0.061037
4030,-3,fd,-0.045778
4031,-3,fd,-0.045778
4032,-4,fc,-0.061037
4033,0,00,0
4034,-2,fe,-0.030519
4035,-1,ff,-0.015259
4036,-1,ff,-0.015259
4037,-2,fe,-0.030519
4038,0,00,0
4039,0,00,0
4040,0,00,0
4041,0,00,0
4042,-1,ff,-0.015259
4043,0,00,0
4044,0,00,0
4045,0,00,0
4046,0,00,0
4047,-1,ff,-0.015259
4048,2,02,0.030519
4049,0,00,0
4050,0,00,0
4051,0,00,0
4052,0,00,0
4053,0,00,0
4054,0,00,0
4055,0,00,0
4056,0,00,0
4057,-1,ff,-0.015259
4058,0,00,0
4059,-2,fe,-0.030519
4060,-1,ff,-0.015259
4061,-2,fe,-0.030519
4062,-3,fd,-0.045778
4063,0,00,0
4064,-1,ff,-0.015259
4065,0,00,0
4066,0,00,0
4067,-1,ff,-0.015259
4068,0,00,0
4069,-1,ff,-0.015259
4070,0,00,0
4071,0,00,0
4072,-2,fe,-0.030519
4073,-1,ff,-0.015259
4074,-2,fe,-0.030519
4075,-1,ff,-0.015259
4076,-1,ff,-0.015259
4077,-3,fd,-0.045778
4078,0,00,0
4079,-2,fe,-0.030519
4080,0,00,0
4081,0,00,0
4082,-2,fe,-0.030519
4083,-1,ff,-0.015259
4084,-1,ff,-0.015259
4085,0,00,0
4086,0,00,0
4087,-2,fe,-0.030519
4088,0,00,0
4089,-1,ff,-0.015259
4090,0,00,0
4091,0,00,0
4092,-2,fe,-0.030519
4093,1,01,0.015259
4094,-1,ff,-0.015259
4095,0,00,0
4096,0,00,0
4097,-2,fe,-0.030519
4098,-1,ff,-0.015259
4099,-1,ff,-0.015259
4100,0,00,0
4101,0,00,0
4102,-2,fe,-0.030519
4103,-1,ff,-0.015259
4104,-1,ff,-0.015259
4105,-1,ff,-0.015259
4106,-2,fe,-0.030519
4107,-3,fd,-0.045778
4108,0,00,0
4109,-3,fd,-0.045778
4110,-2,fe,-0.030519
4111,-2,fe,-0.030519
4112,-3,fd,-0.045778
4113,-2,fe,-0.030519
4114,-2,fe,-0.030519
4115,0,00,0
4116,0,00,0
4117,-2,fe,-0.030519
4118,-1,ff,-0.015259
4119,-1,ff,-0.015259
4120,0,00,0
4121,0,00,0
4122,-1,ff,-0.015259
4123,2,02,0.030519
4124,0,00,0
4125,0,00,0
4126,1,01,0.015259
4127,2,02,0.030519
4128,6,06,0.091556
4129,7,07,0.106815
4130,7,07,0.106815
4131,5,05,0.076296
4132,0,00,0
4133,-4,fc,-0.061037
4134,-11,f5,-0.167852
4135,-17,ef,-0.259407
4136,-21,eb,-0.320444
4137,-22,ea,-0.335704
4138,-16,f0,-0.244148
4139,-13,f3,-0.19837
4140,-5,fb,-0.076296
4141,0,00,0
4142,3,03,0.045778
4143,6,06,0.091556
4144,7,07,0.106815
4145,7,07,0.106815
4146,6,06,0.091556
4147,3,03,0.045778
4148,3,03,0.045778
4149,0,00,0
4150,0,00,0
4151,0,00,0
4152,-2,fe,-0.030519
4153,1,01,0.015259
4154,-2,fe,-0.030519
4155,-1,ff,-0.015259
4156,-1,ff,-0.015259
4157,-2,fe,-0.030519
4158,-1,ff,-0.015259
4159,-2,fe,-0.030519
4160,-1,ff,-0.015259
4161,-1,ff,-0.015259
4162,-2,fe,-0.030519
4163,-1,ff,-0.015259
4164,-2,fe,-0.030519
4165,0,00,0
4166,0,00,0
4167,-2,fe,-0.030519
4168,0,00,0
4169,-2,fe,-0.030519
4170,-1,ff,-0.015259
4171,-2,fe,-0.030519
4172,-3,fd,-0.045778
4173,-1,ff,-0.015259
4174,-2,fe,-0.030519
4175,0,00,0
4176,0,00,0
4177,0,00,0
4178,0,00,0
4179,0,00,0
4180,0,00,0
4181,0,00,0
4182,-3,fd,-0.045778
4183,-1,ff,-0.015259
4184,-4,fc,-0.061037
4185,-3,fd,-0.045778
4186,-3,fd,-0.045778
4187,-4,fc,-0.061037
4188,-3,fd,-0.045778
4189,-4,fc,-0.061037
4190,-3,fd,-0.045778
4191,-3,fd,-0.045778
4192,-5,fb,-0.076296
4193,-4,fc,-0.061037
4194,-5,fb,-0.076296
4195,-4,fc,-0.061037
4196,-5,fb,-0.076296
4197,-6,fa,-0.091556
4198,-3,fd,-0.045778
4199,-5,fb,-0.076296
4200,-4,fc,-0.061037
4201,-4,fc,-0.061037
4202,-4,fc,-0.061037
4203,-2,fe,-0.030519
4204,-3,fd,-0.045778
4205,-1,ff,-0.015259
4206,-1,ff,-0.015259
4207,-2,fe,-0.030519
4208,0,00,0
4209,0,00,0
4210,0,00,0
4211,0,00,0
4212,0,00,0
4213,3,03,0.045778
4214,0,00,0
4215,1,01,0.015259
4216,0,00,0
4217,0,00,0
4218,0,00,0
4219,-1,ff,-0.015259
4220,0,00,0
4221,0,00,0
4222,-1,ff,-0.015259
4223,0,00,0
4224,-1,ff,-0.015259
4225,0,00,0
4226,0,00,0
4227,0,00,0
4228,2,02,0.030519
4229,0,00,0
4230,0,00,0
4231,0,00,0
4232,-2,fe,-0.030519
4233,0,00,0
4234,-1,ff,-0.015259
4235,0,00,0
4236,0,00,0
4237,-1,ff,-0.015259
4238,0,00,0
4239,-1,ff,-0.015259
4240,0,00,0
4241,0,00,0
4242,-2,fe,-0.030519
4243,0,00,0
4244,-2,fe,-0.030519
4245,-2,fe,-0.030519
4246,-2,fe,-0.030519
4247,-3,fd,-0.045778
4248,-3,fd,-0.045778
4249,-3,fd,-0.045778
4250,-1,ff,-0.015259
4251,-1,ff,-0.015259
4252,-2,fe,-0.030519
4253,-1,ff,-0.015259
4254,-2,fe,-0.030519
4255,-1,ff,-0.015259
4256,-1,ff,-0.015259
4257,-2,fe,-0.030519
4258,0,00,0
4259,-2,fe,-0.030519
4260,-1,ff,-0.015259
4261,-1,ff,-0.015259
4262,-2,fe,-0.030519
4263,-1,ff,-0.015259
4264,-1,ff,-0.015259
4265,0,00,0
4266,0,00,0
4267,-1,ff,-0.015259
4268,0,00,0
4269,0,00,0
4270,0,00,0
4271,0,00,0
4272,-1,ff,-0.015259
4273,1,01,0.015259
4274,-1,ff,-0.015259
4275,-1,ff,-0.015259
4276,-2,fe,-0.030519
4277,-4,fc,-0.061037
4278,-4,fc,-0.061037
4279,-4,fc,-0.061037
4280,-3,fd,-0.045778
4281,-3,fd,-0.045778
4282,-3,fd,-0.045778
4283,-2,fe,-0.030519
4284,-3,fd,-0.045778
4285,-1,ff,-0.015259
4286,-1,ff,-0.015259
4287,-2,fe,-0.030519
4288,0,00,0
4289,-2,fe,-0.030519
4290,-1,ff,-0.015259
4291,-1,ff,-0.015259
4292,-1,ff,-0.015259
4293,0,00,0
4294,0,00,0
4295,0,00,0
4296,0,00,0
4297,0,00,0
4298,1,01,0.015259
4299,3,03,0.045778
4300,6,06,0.091556
4301,8,08,0.122074
4302,7,07,0.106815
4303,7,07,0.106815
4304,0,00,0
4305,-4,fc,-0.061037
4306,-11,f5,-0.167852
4307,-19,ed,-0.289926
4308,-21,eb,-0.320444
4309,-21,eb,-0.320444
4310,-16,f0,-0.244148
4311,-10,f6,-0.152593
4312,-3,fd,-0.045778
4313,2,02,0.030519
4314,4,04,0.061037
4315,7,07,0.106815
4316,7,07,0.106815
4317,5,05,0.076296
4318,7,07,0.106815
4319,2,02,0.030519
4320,2,02,0.030519
4321,2,02,0.030519
4322,0,00,0
4323,0,00,0
4324,-1,ff,-0.015259
4325,-1,ff,-0.015259
4326,-2,fe,-0.030519
4327,-2,fe,-0.030519
4328,-1,ff,-0.015259
4329,-2,fe,-0.030519
4330,-1,ff,-0.015259
4331,-1,ff,-0.015259
4332,-1,ff,-0.015259
4333,1,01,0.015259
4334,-1,ff,-0.015259
4335,0,00,0
4336,0,00,0
4337,-1,ff,-0.015259
4338,0,00,0
4339,-1,ff,-0.015259
4340,0,00,0
4341,-1,ff,-0.015259
4342,-1,ff,-0.015259
4343,0,00,0
4344,0,00,0
4345,0,00,0
4346,0,00,0
4347,-1,ff,-0.015259
4348,2,02,0.030519
4349,-2,fe,-0.030519
4350,-1,ff,-0.015259
4351,-2,fe,-0.030519
4352,-3,fd,-0.045778
4353,-2,fe,-0.030519
4354,-3,fd,-0.045778
4355,-3,fd,-0.045778
4356,-3,fd,-0.045778
4357,-4,fc,-0.061037
4358,-3,fd,-0.045778
4359,-4,fc,-0.061037
4360,-3,fd,-0.045778
4361,-3,fd,-0.045778
4362,-4,fc,-0.061037
4363,-1,ff,-0.015259
4364,-4,fc,-0.061037
4365,-4,fc,-0.061037
4366,-4,fc,-0.061037
4367,-5,fb,-0.076296
4368,-4,fc,-0.061037
4369,-5,fb,-0.076296
4370,-3,fd,-0.045778
4371,-3,fd,-0.045778
4372,-4,fc,-0.061037
4373,-2,fe,-0.030519
4374,-3,fd,-0.045778
4375,-2,fe,-0.030519
4376,-2,fe,-0.030519
4377,-3,fd,-0.045778
4378,0,00,0
4379,1,01,0.015259
4380,0,00,0
4381,0,00,0
4382,0,00,0
4383,1,01,0.015259
4384,0,00,0
4385,1,01,0.015259
4386,0,00,0
4387,0,00,0
4388,0,00,0
4389,-1,ff,-0.015259
4390,0,00,0
4391,-1,ff,-0.015259
4392,-2,fe,-0.030519
4393,1,01,0.015259
4394,-2,fe,-0.030519
4395,0,00,0
4396,-1,ff,-0.015259
4397,-2,fe,-0.030519
4398,-1,ff,-0.015259
4399,-2,fe,-0.030519
4400,-1,ff,-0.015259
4401,0,00,0
4402,-1,ff,-0.015259
4403,0,00,0
4404,-1,ff,-0.015259
4405,0,00,0
4406,-1,ff,-0.015259
4407,-2,fe,-0.030519
4408,0,00,0
4409,-2,fe,-0.030519
4410,-1,ff,-0.015259
4411,-1,ff,-0.015259
4412,-3,fd,-0.045778
4413,-1,ff,-0.015259
4414,-2,fe,-0.030519
4415,-1,ff,-0.015259
4416,-2,fe,-0.030519
4417,-3,fd,-0.045778
4418,-1,ff,-0.015259
4419,-2,fe,-0.030519
4420,-1,ff,-0.015259
4421,-1,ff,-0.015259
4422,-2,fe,-0.030519
4423,0,00,0
4424,-2,fe,-0.030519
4425,-1,ff,-0.015259
4426,-1,ff,-0.015259
4427,-1,ff,-0.015259
4428,0,00,0
4429,-1,ff,-0.015259
4430,-1,ff,-0.015259
4431,-1,ff,-0.015259
4432,-3,fd,-0.045778
4433,-2,fe,-0.030519
4434,-3,fd,-0.045778
4435,-1,ff,-0.015259
4436,-1,ff,-0.015259
4437,-2,fe,-0.030519
4438,0,00,0
4439,-2,fe,-0.030519
4440,0,00,0
4441,0,00,0
4442,-1,ff,-0.015259
4443,0,00,0
4444,0,00,0
4445,0,00,0
4446,0,00,0
4447,-2,fe,-0.030519
4448,-2,fe,-0.030519
4449,-4,fc,-0.061037
4450,-3,fd,-0.045778
4451,-4,fc,-0.061037
4452,-5,fb,-0.076296
4453,-2,fe,-0.030519
4454,-5,fb,-0.076296
4455,-3,fd,-0.045778
4456,-3,fd,-0.045778
4457,-3,fd,-0.045778
4458,-1,ff,-0.015259
4459,-2,fe,-0.030519
4460,-1,ff,-0.015259
4461,-1,ff,-0.015259
4462,-2,fe,-0.030519
4463,0,00,0
4464,-1,ff,-0.015259
4465,0,00,0
4466,0,00,0
4467,0,00,0
4468,4,04,0.061037
4469,4,04,0.061037
4470,6,06,0.091556
4471,6,06,0.091556
4472,4,04,0.061037
4473,2,02,0.030519
4474,-2,fe,-0.030519
4475,-7,f9,-0.106815
4476,-15,f1,-0.228889
4477,-20,ec,-0.305185
4478,-20,ec,-0.305185
4479,-19,ed,-0.289926
4480,-13,f3,-0.19837
4481,-6,fa,-0.091556
4482,-1,ff,-0.015259
4483,5,05,0.076296
4484,5,05,0.076296
4485,7,07,0.106815
4486,7,07,0.106815
4487,6,06,0.091556
4488,6,06,0.091556
4489,3,03,0.045778
4490,2,02,0.030519
4491,0,00,0
4492,-1,ff,-0.015259
4493,0,00,0
4494,-2,fe,-0.030519
4495,-1,ff,-0.015259
4496,-2,fe,-0.030519
4497,-2,fe,-0.030519
4498,0,00,0
4499,-2,fe,-0.030519
4500,-1,ff,-0.015259
4501,-1,ff,-0.015259
4502,-1,ff,-0.015259
4503,0,00,0
4504,-1,ff,-0.015259
4505,0,00,0
4506,0,00,0
4507,-1,ff,-0.015259
4508,0,00,0
4509,-1,ff,-0.015259
4510,-1,ff,-0.015259
4511,-1,ff,-0.015259
4512,-2,fe,-0.030519
4513,0,00,0
4514,-1,ff,-0.015259
4515,-1,ff,-0.015259
4516,0,00,0
4517,-1,ff,-0.015259
4518,0,00,0
4519,-1,ff,-0.015259
4520,-1,ff,-0.015259
4521,-1,ff,-0.015259
4522,-3,fd,-0.045778
4523,-1,ff,-0.015259
4524,-3,fd,-0.045778
4525,-2,fe,-0.030519
4526,-2,fe,-0.030519
4527,-4,fc,-0.061037
4528,-2,fe,-0.030519
4529,-5,fb,-0.076296
4530,-4,fc,-0.061037
4531,-4,fc,-0.061037
4532,-5,fb,-0.076296
4533,-4,fc,-0.061037
4534,-5,fb,-0.076296
4535,-4,fc,-0.061037
4536,-3,fd,-0.045778
4537,-4,fc,-0.061037
4538,-3,fd,-0.045778
4539,-4,fc,-0.061037
4540,-3,fd,-0.045778
4541,-3,fd,-0.045778
4542,-4,fc,-0.061037
4543,-1,ff,-0.015259
4544,-4,fc,-0.061037
4545,-3,fd,-0.045778
4546,-1,ff,-0.015259
4547,-1,ff,-0.015259
4548,0,00,0
