index,int16,hex,mV
3247,-3,fdff,-0.045778
3248,-2,feff,-0.030519
3249,-2,feff,-0.030519
3250,-1,ffff,-0.015259
3251,-1,ffff,-0.015259
3252,-2,feff,-0.030519
3253,1,0100,0.015259
3254,-1,ffff,-0.015259
3255,0,0000,0
3256,0,0000,0
3257,0,0000,0
3258,0,0000,0
3259,0,0000,0
3260,1,0100,0.015259
3261,3,0300,0.045778
3262,4,0400,0.061037
3263,7,0700,0.106815
3264,7,0700,0.106815
3265,5,0500,0.076296
3266,2,0200,0.030519
3267,-3,fdff,-0.045778
3268,-5,fbff,-0.076296
3269,-15,f1ff,-0.228889
3270,-20,ecff,-0.305185
3271,-21,ebff,-0.320444
3272,-20,ecff,-0.305185
3273,-13,f3ff,-0.19837
3274,-7,f9ff,-0.106815
3275,0,0000,0
3276,3,0300,0.045778
3277,6,0600,0.091556
3278,8,0800,0.122074
3279,7,0700,0.106815
3280,7,0700,0.106815
3281,6,0600,0.091556
3282,3,0300,0.045778
3283,5,0500,0.076296
3284,0,0000,0
3285,1,0100,0.015259
3286,0,0000,0
3287,-1,ffff,-0.015259
3288,-1,ffff,-0.015259
3289,-2,feff,-0.030519
3290,-2,feff,-0.030519
3291,-1,ffff,-0.015259
3292,-2,feff,-0.030519
3293,-1,ffff,-0.015259
3294,-2,feff,-0.030519
3295,-1,ffff,-0.015259
3296,-1,ffff,-0.015259
3297,-3,fdff,-0.045778
3298,0,0000,0
3299,-3,fdff,-0.045778
3300,-1,ffff,-0.015259
3301,-1,ffff,-0.015259
3302,-2,feff,-0.030519
3303,-1,ffff,-0.015259
3304,-1,ffff,-0.015259
3305,0,0000,0
3306,0,0000,0
3307,0,0000,0
3308,1,0100,0.015259
3309,0,0000,0
3310,1,0100,0.015259
3311,1,0100,0.015259
3312,0,0000,0
3313,2,0200,0.030519
3314,-2,feff,-0.030519
3315,-3,fdff,-0.045778
3316,-4,fcff,-0.061037
3317,-6,faff,-0.091556
3318,-6,faff,-0.091556
3319,-7,f9ff,-0.106815
3320,-6,faff,-0.091556
3321,-5,fbff,-0.076296
3322,-6,faff,-0.091556
3323,-3,fdff,-0.045778
3324,-3,fdff,-0.045778
3325,-2,feff,-0.030519
3326,-2,feff,-0.030519
3327,-4,fcff,-0.061037
3328,0,0000,0
3329,-1,ffff,-0.015259
3330,-4,fcff,-0.061037
3331,-4,fcff,-0.061037
3332,-5,fbff,-0.076296
3333,-3,fdff,-0.045778
3334,-4,fcff,-0.061037
3335,-2,feff,-0.030519
3336,-2,feff,-0.030519
3337,-3,fdff,-0.045778
3338,-2,feff,-0.030519
3339,-2,feff,-0.030519
3340,-1,ffff,-0.015259
3341,0,0000,0
3342,-2,feff,-0.030519
3343,2,0200,0.030519
3344,0,0000,0
3345,0,0000,0
3346,1,0100,0.015259
3347,0,0000,0
3348,0,0000,0
3349,0,0000,0
3350,0,0000,0
3351,0,0000,0
3352,0,0000,0
3353,0,0000,0
3354,-1,ffff,-0.015259
3355,0,0000,0
3356,0,0000,0
3357,-1,ffff,-0.015259
3358,2,0200,0.030519
3359,-1,ffff,-0.015259
3360,0,0000,0
3361,0,0000,0
3362,-1,ffff,-0.015259
3363,0,0000,0
3364,0,0000,0
3365,0,0000,0
3366,0,0000,0
3367,-2,feff,-0.030519
3368,-1,ffff,-0.015259
3369,-1,ffff,-0.015259
3370,0,0000,0
3371,0,0000,0
3372,-2,feff,-0.030519
3373,1,0100,0.015259
3374,-2,feff,-0.030519
3375,-1,ffff,-0.015259
3376,-1,ffff,-0.015259
3377,-2,feff,-0.030519
3378,-2,feff,-0.030519
3379,-3,fdff,-0.045778
3380,-2,feff,-0.030519
3381,-1,ffff,-0.015259
3382,-2,feff,-0.030519
3383,-1,ffff,-0.015259
3384,-2,feff,-0.030519
3385,-1,ffff,-0.015259
3386,-2,feff,-0.030519
3387,-3,fdff,-0.045778
3388,0,0000,0
3389,-2,feff,-0.030519
3390,-1,ffff,-0.015259
3391,-1,ffff,-0.015259
3392,-2,feff,-0.030519
3393,-1,ffff,-0.015259
3394,-2,feff,-0.030519
3395,-1,ffff,-0.015259
3396,0,0000,0
3397,-2,feff,-0.030519
3398,-1,ffff,-0.015259
3399,-2,feff,-0.030519
3400,-1,ffff,-0.015259
3401,0,0000,0
3402,-2,feff,-0.030519
3403,1,0100,0.015259
3404,-1,ffff,-0.015259
3405,0,0000,0
3406,-1,ffff,-0.015259
3407,-2,feff,-0.030519
3408,-1,ffff,-0.015259
3409,-1,ffff,-0.015259
3410,0,0000,0
3411,0,0000,0
3412,-2,feff,-0.030519
3413,-1,ffff,-0.015259
3414,-2,feff,-0.030519
3415,-1,ffff,-0.015259
3416,-1,ffff,-0.015259
3417,-1,ffff,-0.015259
3418,1,0100,0.015259
3419,-2,feff,-0.030519
3420,-2,feff,-0.030519
3421,-3,fdff,-0.045778
3422,-5,fbff,-0.076296
3423,-4,fcff,-0.061037
3424,-4,fcff,-0.061037
3425,-3,fdff,-0.045778
3426,-2,feff,-0.030519
3427,-3,fdff,-0.045778
3428,-2,feff,-0.030519
3429,-2,feff,-0.030519
3430,0,0000,0
3431,0,0000,0
3432,-1,ffff,-0.015259
3433,2,0200,0.030519
3434,2,0200,0.030519
3435,0,0000,0
3436,0,0000,0
3437,0,0000,0
3438,1,0100,0.015259
3439,2,0200,0.030519
3440,6,0600,0.091556
3441,8,0800,0.122074
3442,7,0700,0.106815
3443,6,0600,0.091556
3444,2,0200,0.030519
3445,-1,ffff,-0.015259
3446,-8,f8ff,-0.122074
3447,-16,f0ff,-0.244148
3448,-18,eeff,-0.274667
3449,-24,e8ff,-0.366222
3450,-20,ecff,-0.305185
3451,-15,f1ff,-0.228889
3452,-9,f7ff,-0.137333
3453,-2,feff,-0.030519
3454,2,0200,0.030519
3455,6,0600,0.091556
3456,7,0700,0.106815
3457,7,0700,0.106815
3458,7,0700,0.106815
3459,4,0400,0.061037
3460,4,0400,0.061037
3461,3,0300,0.045778
3462,0,0000,0
3463,3,0300,0.045778
3464,0,0000,0
3465,0,0000,0
3466,-1,ffff,-0.015259
3467,-3,fdff,-0.045778
3468,-2,feff,-0.030519
3469,-3,fdff,-0.045778
3470,-2,feff,-0.030519
3471,-2,feff,-0.030519
3472,-3,fdff,-0.045778
3473,-1,ffff,-0.015259
3474,-1,ffff,-0.015259
3475,-1,ffff,-0.015259
3476,-1,ffff,-0.015259
3477,-1,ffff,-0.015259
3478,2,0200,0.030519
3479,0,0000,0
3480,0,0000,0
3481,0,0000,0
3482,-1,ffff,-0.015259
3483,0,0000,0
3484,0,0000,0
3485,0,0000,0
3486,0,0000,0
3487,-1,ffff,-0.015259
3488,0,0000,0
3489,0,0000,0
3490,0,0000,0
3491,0,0000,0
3492,-2,feff,-0.030519
3493,1,0100,0.015259
3494,-2,feff,-0.030519
3495,-2,feff,-0.030519
3496,-3,fdff,-0.045778
3497,-4,fcff,-0.061037
3498,-2,feff,-0.030519
3499,-2,feff,-0.030519
3500,-2,feff,-0.030519
3501,-1,ffff,-0.015259
3502,-3,fdff,-0.045778
3503,-3,fdff,-0.045778
3504,-5,fbff,-0.076296
3505,-4,fcff,-0.061037
3506,-4,fcff,-0.061037
3507,-6,faff,-0.091556
3508,-2,feff,-0.030519
3509,-5,fbff,-0.076296
3510,-5,fbff,-0.076296
3511,-4,fcff,-0.061037
3512,-5,fbff,-0.076296
3513,-4,fcff,-0.061037
3514,-4,fcff,-0.061037
3515,-2,feff,-0.030519
3516,-2,feff,-0.030519
3517,-2,feff,-0.030519
3518,-1,ffff,-0.015259
3519,-1,ffff,-0.015259
3520,0,0000,0
3521,0,0000,0
3522,0,0000,0
3523,4,0400,0.061037
3524,0,0000,0
3525,2,0200,0.030519
3526,2,0200,0.030519
3527,0,0000,0
3528,0,0000,0
3529,0,0000,0
3530,0,0000,0
3531,0,0000,0
3532,-2,feff,-0.030519
3533,0,0000,0
3534,-1,ffff,-0.015259
3535,-1,ffff,-0.015259
3536,-1,ffff,-0.015259
3537,-3,fdff,-0.045778
3538,0,0000,0
3539,-3,fdff,-0.045778
3540,-2,feff,-0.030519
3541,-2,feff,-0.030519
3542,-3,fdff,-0.045778
3543,-2,feff,-0.030519
3544,-1,ffff,-0.015259
3545,0,0000,0
3546,0,0000,0
3547,-1,ffff,-0.015259
3548,0,0000,0
3549,-1,ffff,-0.015259
3550,0,0000,0
3551,0,0000,0
3552,-2,feff,-0.030519
3553,2,0200,0.030519
3554,-1,ffff,-0.015259
3555,0,0000,0
3556,0,0000,0
3557,-2,feff,-0.030519
3558,-1,ffff,-0.015259
3559,-2,feff,-0.030519
3560,-1,ffff,-0.015259
3561,0,0000,0
3562,-2,feff,-0.030519
3563,-1,ffff,-0.015259
3564,-2,feff,-0.030519
3565,-2,feff,-0.030519
3566,-2,feff,-0.030519
3567,-3,fdff,-0.045778
3568,0,0000,0
3569,-3,fdff,-0.045778
3570,-2,feff,-0.030519
3571,-2,feff,-0.030519
3572,-3,fdff,-0.045778
3573,-1,ffff,-0.015259
3574,-1,ffff,-0.015259
3575,0,0000,0
3576,0,0000,0
3577,-1,ffff,-0.015259
3578,0,0000,0
3579,0,0000,0
3580,0,0000,0
3581,-1,ffff,-0.015259
3582,-3,fdff,-0.045778
3583,0,0000,0
3584,-2,feff,-0.030519
3585,0,0000,0
3586,0,0000,0
3587,-2,feff,-0.030519
3588,-1,ffff,-0.015259
3589,0,0000,0
3590,0,0000,0
3591,0,0000,0
3592,-1,ffff,-0.015259
3593,0,0000,0
3594,-1,ffff,-0.015259
3595,0,0000,0
3596,-1,ffff,-0.015259
3597,-4,fcff,-0.061037
3598,0,0000,0
3599,-4,fcff,-0.061037
3600,-2,feff,-0.030519
3601,-2,feff,-0.030519
3602,-3,fdff,-0.045778
3603,-1,ffff,-0.015259
3604,-2,feff,-0.030519
3605,-1,ffff,-0.015259
3606,-1,ffff,-0.015259
3607,-2,feff,-0.030519
3608,0,0000,0
3609,-1,ffff,-0.015259
3610,0,0000,0
3611,0,0000,0
3612,-1,ffff,-0.015259
3613,2,0200,0.030519
3614,0,0000,0
3615,1,0100,0.015259
3616,4,0400,0.061037
3617,5,0500,0.076296
3618,8,0800,0.122074
3619,7,0700,0.106815
3620,6,0600,0.091556
3621,1,0100,0.015259
3622,-5,fbff,-0.076296
3623,-10,f6ff,-0.152593
3624,-18,eeff,-0.274667
3625,-21,ebff,-0.320444
3626,-21,ebff,-0.320444
3627,-19,edff,-0.289926
3628,-9,f7ff,-0.137333
3629,-6,faff,-0.091556
3630,0,0000,0
3631,4,0400,0.061037
3632,5,0500,0.076296
3633,7,0700,0.106815
3634,7,0700,0.106815
3635,7,0700,0.106815
3636,6,0600,0.091556
3637,3,0300,0.045778
3638,3,0300,0.045778
3639,1,0100,0.015259
3640,0,0000,0
3641,0,0000,0
3642,-2,feff,-0.030519
3643,0,0000,0
3644,-3,fdff,-0.045778
3645,-2,feff,-0.030519
3646,-2,feff,-0.030519
3647,-4,fcff,-0.061037
3648,-3,fdff,-0.045778
3649,-4,fcff,-0.061037
3650,-4,fcff,-0.061037
3651,-4,fcff,-0.061037
3652,-6,faff,-0.091556
3653,-6,faff,-0.091556
3654,-7,f9ff,-0.106815
3655,-5,fbff,-0.076296
3656,-4,fcff,-0.061037
3657,-4,fcff,-0.061037
3658,0,0000,0
3659,-3,fdff,-0.045778
3660,-1,ffff,-0.015259
3661,0,0000,0
3662,0,0000,0
3663,1,0100,0.015259
3664,0,0000,0
3665,1,0100,0.015259
3666,1,0100,0.015259
3667,0,0000,0
3668,1,0100,0.015259
3669,0,0000,0
3670,0,0000,0
3671,0,0000,0
3672,-1,ffff,-0.015259
3673,2,0200,0.030519
3674,-1,ffff,-0.015259
3675,-1,ffff,-0.015259
3676,-1,ffff,-0.015259
3677,-2,feff,-0.030519
3678,-1,ffff,-0.015259
3679,-2,feff,-0.030519
3680,-1,ffff,-0.015259
3681,-2,feff,-0.030519
3682,-3,fdff,-0.045778
3683,-3,fdff,-0.045778
3684,-4,fcff,-0.061037
3685,-3,fdff,-0.045778
3686,-3,fdff,-0.045778
3687,-4,fcff,-0.061037
3688,0,0000,0
3689,-3,fdff,-0.045778
3690,-2,feff,-0.030519
3691,-2,feff,-0.030519
3692,-3,fdff,-0.045778
3693,-1,ffff,-0.015259
3694,-1,ffff,-0.015259
3695,0,0000,0
3696,0,0000,0
3697,0,0000,0
3698,0,0000,0
3699,0,0000,0
3700,0,0000,0
3701,0,0000,0
3702,-1,ffff,-0.015259
3703,1,0100,0.015259
3704,-2,feff,-0.030519
3705,-1,ffff,-0.015259
3706,-2,feff,-0.030519
3707,-4,fcff,-0.061037
3708,-3,fdff,-0.045778
3709,-3,fdff,-0.045778
3710,-2,feff,-0.030519
3711,-1,ffff,-0.015259
3712,-2,feff,-0.030519
3713,-1,ffff,-0.015259
3714,-1,ffff,-0.015259
3715,0,0000,0
3716,1,0100,0.015259
3717,0,0000,0
3718,5,0500,0.076296
3719,1,0100,0.015259
3720,2,0200,0.030519
3721,1,0100,0.015259
3722,0,0000,0
3723,1,0100,0.015259
3724,0,0000,0
3725,0,0000,0
3726,0,0000,0
3727,-1,ffff,-0.015259
3728,0,0000,0
3729,0,0000,0
3730,0,0000,0
3731,0,0000,0
3732,-1,ffff,-0.015259
3733,1,0100,0.015259
3734,-3,fdff,-0.045778
3735,-2,feff,-0.030519
3736,-2,feff,-0.030519
3737,-3,fdff,-0.045778
3738,-2,feff,-0.030519
3739,-3,fdff,-0.045778
3740,-2,feff,-0.030519
3741,-1,ffff,-0.015259
3742,-1,ffff,-0.015259
3743,0,0000,0
3744,-1,ffff,-0.015259
3745,-2,feff,-0.030519
3746,-2,feff,-0.030519
3747,-3,fdff,-0.045778
3748,0,0000,0
3749,-2,feff,-0.030519
3750,-1,ffff,-0.015259
3751,-2,feff,-0.030519
3752,-3,fdff,-0.045778
3753,-1,ffff,-0.015259
3754,-2,feff,-0.030519
3755,-1,ffff,-0.015259
3756,-1,ffff,-0.015259
3757,-2,feff,-0.030519
3758,-1,ffff,-0.015259
3759,-2,feff,-0.030519
3760,0,0000,0
3761,0,0000,0
3762,-1,ffff,-0.015259
3763,2,0200,0.030519
3764,-1,ffff,-0.015259
3765,-1,ffff,-0.015259
3766,-1,ffff,-0.015259
3767,-3,fdff,-0.045778
3768,-3,fdff,-0.045778
3769,-4,fcff,-0.061037
3770,-3,fdff,-0.045778
3771,-2,feff,-0.030519
3772,-3,fdff,-0.045778
3773,-2,feff,-0.030519
3774,-2,feff,-0.030519
3775,-1,ffff,-0.015259
3776,-1,ffff,-0.015259
3777,-2,feff,-0.030519
3778,2,0200,0.030519
3779,-1,ffff,-0.015259
3780,0,0000,0
3781,0,0000,0
3782,0,0000,0
3783,0,0000,0
3784,0,0000,0
3785,3,0300,0.045778
3786,5,0500,0.076296
3787,5,0500,0.076296
3788,6,0600,0.091556
3789,3,0300,0.045778
3790,2,0200,0.030519
3791,-2,feff,-0.030519
3792,-8,f8ff,-0.122074
3793,-10,f6ff,-0.152593
3794,-19,edff,-0.289926
3795,-20,ecff,-0.305185
3796,-19,edff,-0.289926
3797,-15,f1ff,-0.228889
3798,-9,f7ff,-0.137333
3799,-2,feff,-0.030519
3800,3,0300,0.045778
3801,7,0700,0.106815
3802,7,0700,0.106815
3803,8,0800,0.122074
3804,7,0700,0.106815
3805,7,0700,0.106815
3806,5,0500,0.076296
3807,1,0100,0.015259
3808,4,0400,0.061037
3809,0,0000,0
3810,0,0000,0
3811,-2,feff,-0.030519
3812,-4,fcff,-0.061037
3813,-3,fdff,-0.045778
3814,-3,fdff,-0.045778
3815,-2,feff,-0.030519
3816,-1,ffff,-0.015259
3817,-2,feff,-0.030519
3818,-1,ffff,-0.015259
3819,-1,ffff,-0.015259
3820,0,0000,0
3821,-1,ffff,-0.015259
3822,-2,feff,-0.030519
3823,1,0100,0.015259
3824,-1,ffff,-0.015259
3825,0,0000,0
3826,0,0000,0
3827,0,0000,0
3828,0,0000,0
3829,0,0000,0
3830,0,0000,0
3831,0,0000,0
3832,-1,ffff,-0.015259
3833,0,0000,0
3834,-1,ffff,-0.015259
3835,0,0000,0
3836,0,0000,0
3837,-1,ffff,-0.015259
3838,1,0100,0.015259
3839,-3,fdff,-0.045778
3840,-3,fdff,-0.045778
3841,-3,fdff,-0.045778
3842,-5,fbff,-0.076296
3843,-4,fcff,-0.061037
3844,-5,fbff,-0.076296
3845,-4,fcff,-0.061037
3846,-4,fcff,-0.061037
3847,-5,fbff,-0.076296
3848,-4,fcff,-0.061037
3849,-4,fcff,-0.061037
3850,-4,fcff,-0.061037
3851,-4,fcff,-0.061037
3852,-6,faff,-0.091556
3853,-2,feff,-0.030519
3854,-5,fbff,-0.076296
3855,-3,fdff,-0.045778
3856,-2,feff,-0.030519
3857,-3,fdff,-0.045778
3858,-2,feff,-0.030519
3859,-2,feff,-0.030519
3860,-1,ffff,-0.015259
3861,-1,ffff,-0.015259
3862,-2,feff,-0.030519
3863,-1,ffff,-0.015259
3864,-1,ffff,-0.015259
3865,0,0000,0
3866,0,0000,0
3867,0,0000,0
3868,2,0200,0.030519
3869,0,0000,0
3870,0,0000,0
3871,0,0000,0
3872,0,0000,0
3873,0,0000,0
3874,-1,ffff,-0.015259
3875,0,0000,0
3876,0,0000,0
3877,-1,ffff,-0.015259
3878,0,0000,0
3879,0,0000,0
3880,1,0100,0.015259
3881,1,0100,0.015259
3882,0,0000,0
3883,2,0200,0.030519
3884,-1,ffff,-0.015259
3885,0,0000,0
3886,0,0000,0
3887,-1,ffff,-0.015259
3888,-1,ffff,-0.015259
3889,-2,feff,-0.030519
3890,-1,ffff,-0.015259
3891,-1,ffff,-0.015259
3892,-2,feff,-0.030519
3893,-1,ffff,-0.015259
3894,-2,feff,-0.030519
3895,-1,ffff,-0.015259
3896,-1,ffff,-0.015259
3897,-3,fdff,-0.045778
3898,0,0000,0
3899,-3,fdff,-0.045778
3900,-2,feff,-0.030519
3901,-2,feff,-0.030519
3902,-3,fdff,-0.045778
3903,-2,feff,-0.030519
3904,-3,fdff,-0.045778
3905,-1,ffff,-0.015259
3906,0,0000,0
3907,-2,feff,-0.030519
3908,-1,ffff,-0.015259
3909,-1,ffff,-0.015259
3910,0,0000,0
3911,-1,ffff,-0.015259
3912,-3,fdff,-0.045778
3913,0,0000,0
3914,-2,feff,-0.030519
3915,0,0000,0
3916,0,0000,0
3917,-2,feff,-0.030519
3918,-1,ffff,-0.015259
3919,-2,feff,-0.030519
3920,0,0000,0
3921,-1,ffff,-0.015259
3922,-3,fdff,-0.045778
3923,-2,feff,-0.030519
3924,-2,feff,-0.030519
3925,-1,ffff,-0.015259
3926,-1,ffff,-0.015259
3927,-2,feff,-0.030519
3928,0,0000,0
3929,-2,feff,-0.030519
3930,0,0000,0
3931,0,0000,0
3932,-1,ffff,-0.015259
3933,-1,ffff,-0.015259
3934,-2,feff,-0.030519
3935,-1,ffff,-0.015259
3936,-1,ffff,-0.015259
3937,-3,fdff,-0.045778
3938,-3,fdff,-0.045778
3939,-4,fcff,-0.061037
3940,-2,feff,-0.030519
3941,-1,ffff,-0.015259
3942,-2,feff,-0.030519
3943,2,0200,0.030519
3944,0,0000,0
3945,1,0100,0.015259
3946,1,0100,0.015259
3947,0,0000,0
3948,1,0100,0.015259
3949,0,0000,0
3950,1,0100,0.015259
3951,1,0100,0.015259
3952,0,0000,0
3953,0,0000,0
3954,0,0000,0
3955,2,0200,0.030519
3956,4,0400,0.061037
3957,4,0400,0.061037
3958,8,0800,0.122074
3959,2,0200,0.030519
3960,0,0000,0
3961,-5,fbff,-0.076296
3962,-11,f5ff,-0.167852
3963,-16,f0ff,-0.244148
3964,-21,ebff,-0.320444
3965,-21,ebff,-0.320444
3966,-18,eeff,-0.274667
3967,-15,f1ff,-0.228889
3968,-8,f8ff,-0.122074
3969,-2,feff,-0.030519
3970,3,0300,0.045778
3971,6,0600,0.091556
3972,6,0600,0.091556
3973,9,0900,0.137333
3974,4,0400,0.061037
3975,4,0400,0.061037
3976,3,0300,0.045778
3977,0,0000,0
3978,1,0100,0.015259
3979,0,0000,0
3980,0,0000,0
3981,-1,ffff,-0.015259
3982,-2,feff,-0.030519
3983,-1,ffff,-0.015259
3984,-1,ffff,-0.015259
3985,0,0000,0
3986,-1,ffff,-0.015259
3987,-2,feff,-0.030519
3988,1,0100,0.015259
3989,-2,feff,-0.030519
3990,0,0000,0
3991,0,0000,0
3992,-2,feff,-0.030519
3993,-1,ffff,-0.015259
3994,-1,ffff,-0.015259
3995,0,0000,0
3996,0,0000,0
3997,-1,ffff,-0.015259
3998,0,0000,0
3999,-1,ffff,-0.015259
4000,0,0000,0
4001,0,0000,0
4002,-2,feff,-0.030519
4003,1,0100,0.015259
4004,-1,ffff,-0.015259
4005,0,0000,0
4006,0,0000,0
4007,-1,ffff,-0.015259
4008,0,0000,0
4009,-1,ffff,-0.015259
4010,0,0000,0
4011,-1,ffff,-0.015259
4012,-3,fdff,-0.045778
4013,-2,feff,-0.030519
4014,-4,fcff,-0.061037
4015,-3,fdff,-0.045778
4016,-3,fdff,-0.045778
4017,-5,fbff,-0.076296
4018,-1,ffff,-0.015259
4019,-4,fcff,-0.061037
4020,-4,fcff,-0.061037
4021,-4,fcff,-0.061037
4022,-5,fbff,-0.076296
4023,-3,fdff,-0.045778
4024,-4,fcff,-0.061037
4025,-3,fdff,-0.045778
4026,-3,fdff,-0.045778
4027,-4,fcff,-0.061037
4028,-3,fdff,-0.045778
4029,-4,fcff,-0.061037
4030,-3,fdff,-0.045778
4031,-3,fdff,-0.045778
4032,-4,fcff,-0.061037
4033,0,0000,0
4034,-2,feff,-0.030519
4035,-1,ffff,-0.015259
4036,-1,ffff,-0.015259
4037,-2,feff,-0.030519
4038,0,0000,0
4039,0,0000,0
4040,0,0000,0
4041,0,0000,0
4042,-1,ffff,-0.015259
4043,0,0000,0
4044,0,0000,0
4045,0,0000,0
4046,0,0000,0
4047,-1,ffff,-0.015259
4048,2,0200,0.030519
4049,0,0000,0
4050,0,0000,0
4051,0,0000,0
4052,0,0000,0
4053,0,0000,0
4054,0,0000,0
4055,0,0000,0
4056,0,0000,0
4057,-1,ffff,-0.015259
4058,0,0000,0
4059,-2,feff,-0.030519
4060,-1,ffff,-0.015259
4061,-2,feff,-0.030519
4062,-3,fdff,-0.045778
4063,0,0000,0
4064,-1,ffff,-0.015259
4065,0,0000,0
4066,0,0000,0
4067,-1,ffff,-0.015259
4068,0,0000,0
4069,-1,ffff,-0.015259
4070,0,0000,0
4071,0,0000,0
4072,-2,feff,-0.030519
4073,-1,ffff,-0.015259
4074,-2,feff,-0.030519
4075,-1,ffff,-0.015259
4076,-1,ffff,-0.015259
4077,-3,fdff,-0.045778
4078,0,0000,0
4079,-2,feff,-0.030519
4080,0,0000,0
4081,0,0000,0
4082,-2,feff,-0.030519
4083,-1,ffff,-0.015259
4084,-1,ffff,-0.015259
4085,0,0000,0
4086,0,0000,0
4087,-2,feff,-0.030519
4088,0,0000,0
4089,-1,ffff,-0.015259
4090,0,0000,0
4091,0,0000,0
4092,-2,feff,-0.030519
4093,1,0100,0.015259
4094,-1,ffff,-0.015259
4095,0,0000,0
4096,0,0000,0
4097,-2,feff,-0.030519
4098,-1,ffff,-0.015259
4099,-1,ffff,-0.015259
4100,0,0000,0
4101,0,0000,0
4102,-2,feff,-0.030519
4103,-1,ffff,-0.015259
4104,-1,ffff,-0.015259
4105,-1,ffff,-0.015259
4106,-2,feff,-0.030519
4107,-3,fdff,-0.045778
4108,0,0000,0
4109,-3,fdff,-0.045778
4110,-2,feff,-0.030519
4111,-2,feff,-0.030519
4112,-3,fdff,-0.045778
4113,-2,feff,-0.030519
4114,-2,feff,-0.030519
4115,0,0000,0
4116,0,0000,0
4117,-2,feff,-0.030519
4118,-1,ffff,-0.015259
4119,-1,ffff,-0.015259
4120,0,0000,0
4121,0,0000,0
4122,-1,ffff,-0.015259
4123,2,0200,0.030519
4124,0,0000,0
4125,0,0000,0
4126,1,0100,0.015259
4127,2,0200,0.030519
4128,6,0600,0.091556
4129,7,0700,0.106815
4130,7,0700,0.106815
4131,5,0500,0.076296
4132,0,0000,0
4133,-4,fcff,-0.061037
4134,-11,f5ff,-0.167852
4135,-17,efff,-0.259407
4136,-21,ebff,-0.320444
4137,-22,eaff,-0.335704
4138,-16,f0ff,-0.244148
4139,-13,f3ff,-0.19837
4140,-5,fbff,-0.076296
4141,0,0000,0
4142,3,0300,0.045778
4143,6,0600,0.091556
4144,7,0700,0.106815
4145,7,0700,0.106815
4146,6,0600,0.091556
4147,3,0300,0.045778
4148,3,0300,0.045778
4149,0,0000,0
4150,0,0000,0
4151,0,0000,0
4152,-2,feff,-0.030519
4153,1,0100,0.015259
4154,-2,feff,-0.030519
4155,-1,ffff,-0.015259
4156,-1,ffff,-0.015259
4157,-2,feff,-0.030519
4158,-1,ffff,-0.015259
4159,-2,feff,-0.030519
4160,-1,ffff,-0.015259
4161,-1,ffff,-0.015259
4162,-2,feff,-0.030519
4163,-1,ffff,-0.015259
4164,-2,feff,-0.030519
4165,0,0000,0
4166,0,0000,0
4167,-2,feff,-0.030519
4168,0,0000,0
4169,-2,feff,-0.030519
4170,-1,ffff,-0.015259
4171,-2,feff,-0.030519
4172,-3,fdff,-0.045778
4173,-1,ffff,-0.015259
4174,-2,feff,-0.030519
4175,0,0000,0
4176,0,0000,0
4177,0,0000,0
4178,0,0000,0
4179,0,0000,0
4180,0,0000,0
4181,0,0000,0
4182,-3,fdff,-0.045778
4183,-1,ffff,-0.015259
4184,-4,fcff,-0.061037
4185,-3,fdff,-0.045778
4186,-3,fdff,-0.045778
4187,-4,fcff,-0.061037
4188,-3,fdff,-0.045778
4189,-4,fcff,-0.061037
4190,-3,fdff,-0.045778
4191,-3,fdff,-0.045778
4192,-5,fbff,-0.076296
4193,-4,fcff,-0.061037
4194,-5,fbff,-0.076296
4195,-4,fcff,-0.061037
4196,-5,fbff,-0.076296
4197,-6,faff,-0.091556
4198,-3,fdff,-0.045778
4199,-5,fbff,-0.076296
4200,-4,fcff,-0.061037
4201,-4,fcff,-0.061037
4202,-4,fcff,-0.061037
4203,-2,feff,-0.030519
4204,-3,fdff,-0.045778
4205,-1,ffff,-0.015259
4206,-1,ffff,-0.015259
4207,-2,feff,-0.030519
4208,0,0000,0
4209,0,0000,0
4210,0,0000,0
4211,0,0000,0
4212,0,0000,0
4213,3,0300,0.045778
4214,0,0000,0
4215,1,0100,0.015259
4216,0,0000,0
4217,0,0000,0
4218,0,0000,0
4219,-1,ffff,-0.015259
4220,0,0000,0
4221,0,0000,0
4222,-1,ffff,-0.015259
4223,0,0000,0
4224,-1,ffff,-0.015259
4225,0,0000,0
4226,0,0000,0
4227,0,0000,0
4228,2,0200,0.030519
4229,0,0000,0
4230,0,0000,0
4231,0,0000,0
4232,-2,feff,-0.030519
4233,0,0000,0
4234,-1,ffff,-0.015259
4235,0,0000,0
4236,0,0000,0
4237,-1,ffff,-0.015259
4238,0,0000,0
4239,-1,ffff,-0.015259
4240,0,0000,0
4241,0,0000,0
4242,-2,feff,-0.030519
4243,0,0000,0
4244,-2,feff,-0.030519
4245,-2,feff,-0.030519
4246,-2,feff,-0.030519
4247,-3,fdff,-0.045778
4248,-3,fdff,-0.045778
4249,-3,fdff,-0.045778
4250,-1,ffff,-0.015259
4251,-1,ffff,-0.015259
4252,-2,feff,-0.030519
4253,-1,ffff,-0.015259
4254,-2,feff,-0.030519
4255,-1,ffff,-0.015259
4256,-1,ffff,-0.015259
4257,-2,feff,-0.030519
4258,0,0000,0
4259,-2,feff,-0.030519
4260,-1,ffff,-0.015259
4261,-1,ffff,-0.015259
4262,-2,feff,-0.030519
4263,-1,ffff,-0.015259
